,content,date
10759,"With the new update, in preview in July, the platform adds the final Scope 3 categories, including emissions related to the processing of sold products (category 10), emissions from use of sold products (category 11), emissions from franchise operations (category 14), other emissions from fossil fuel and energy (category 3), and emissions associated with investments (category 15).",2023
10760,"Additional features announced by Microsoft include waste and water data capabilities, and a service for carbon credits to help improve tracking and transparency and improve the quality and quantity of credits.",2023
10761,"Data is the fuel for AI

Artificial intelligence is transforming every industry and sector, creating new opportunities and challenges for businesses and organizations.",2023
10762,"AI can help optimize processes, enhance customer experiences, generate insights, and drive innovation.",2023
10763,"But to unleash the full potential of AI, you need a robust data and AI deployment platform that can manage the volume, variety and velocity of data that AI requires in safe and trustworthy manner.",2023
10764,"Data is critical to succeed with AI, it provides the raw material for training and testing AI models, as well as for monitoring and improving their performance over time.",2023
10765,"Data is not just produced, but is the hook into directing and improving every digital process across an organization.",2023
10766,"Data also helps to ensure that AI solutions align with business objectives and the customer needs, and that they deliver value and impact across the organization.",2023
10767,"Without data, AI solutions would be ineffective, inaccurate and irrelevant.",2023
10768,"Data and AI are not only essential for innovation and differentiation, but also for creating tangible business outcomes and competitive advantages.",2023
10769,"According to the KPMG global tech report 2023, 66% of respondents have seen data and analytics efforts pay back in improvement on performance or profitability over the past 12 months.",2023
10770,Most respondents also expect AI and machine learning to be the most important technology to achieve their business goals over the next 3 years.,2023
10771,"However, the report highlights some key challenges, with data silos being one of the biggest issues.",2023
10772,That is where Microsoft Fabric’s innovative lake-centric and open approach becomes extremely powerful.,2023
10773,"Hyperscaler sustainability scorecard: Rating Google's, Microsoft's and AWS' 
environmental strategies",2023
10774,"Global professional services firm KPMG and business data and reporting solutions provider Workiva announced today an expanded collaboration aimed at facilitating ESG reporting, leveraging Microsoft’s sustainability platform, Microsoft Cloud for Sustainability, to help organizations ensure data consistency and meet evolving ESG disclosure requirements.",2023
10775,The announcement follows the launch earlier this year by KPMG and Workiva of an expanded partnership to deliver ESG data and reporting solutions and services.,2023
10776,"The collaboration will now incorporate Microsoft Cloud for Sustainability, in order to enhance data management processes, accelerate near real-time regulatory reporting and analytics, and provide analytics and insights to inform ESG strategies.",2023
10777,"According to a KPMG statement, the expanded collaboration aims to address the key data consistency challenges to ESG reporting, including “inconsistent data and siloed data sources, limited data validations and controls, lack of traceability, and highly manual and inefficient data processes.”

KPMG US ESG Leader Rob Fisher said:

“The SEC Climate disclosure requirements have heightened the need for companies to improve disclosures and reporting.",2023
